sev_numeric,cvss_score,cwe,cwe_tier,has_mitigation,verified,duplicate,false_positive,scanner_confidence,risk_accepted,risk_label,log_age,cvss_x_sev,is_old,no_fix,high_cwe
4,7.9,119,3,1,0,0,0,1,0,2,5.793013608384144,31.6,1,0,1
1,1.8,476,3,0,0,0,0,4,0,1,2.833213344056216,1.8,0,1,1
0,0.5,754,2,0,1,0,0,5,0,1,5.472270673671475,0.0,1,1,1
2,4.0,674,2,1,0,0,0,1,0,1,4.836281906951478,8.0,0,0,1
0,0.0,570,1,1,0,0,0,1,0,0,6.38856140554563,0.0,1,0,0
2,4.0,89,3,0,1,0,0,3,0,2,5.308267697401205,8.0,1,1,1
3,4.9,190,3,1,1,0,0,4,0,2,6.38856140554563,14.700000000000001,1,0,1
1,0.5,327,3,1,1,0,0,2,0,1,5.978885764901122,0.5,1,0,1
3,6.3,20,2,0,0,0,0,1,0,2,5.976350909297934,18.9,1,1,1
2,2.8,78,3,0,1,0,0,4,0,2,5.497168225293202,5.6,1,1,1
3,5.7,79,3,1,1,0,0,3,0,2,6.18826412308259,17.1,1,0,1
2,4.7,467,1,0,1,0,0,2,0,1,6.3784261836515865,9.4,1,1,0
2,2.7,459,1,1,1,0,0,3,0,1,4.962844630259907,5.4,0,0,0
1,1.5,330,3,0,1,0,0,3,0,1,6.2166061010848646,1.5,1,1,1
3,4.8,330,3,1,0,0,0,3,0,2,4.634728988229636,14.399999999999999,0,0,1
1,2.1,22,3,0,0,0,0,5,0,1,4.189654742026425,2.1,0,1,1
1,2.4,476,3,0,0,0,0,5,0,1,5.996452088619021,2.4,1,1,1
2,4.4,459,1,1,0,0,0,1,0,1,6.432940092739179,8.8,1,0,0
0,0.5,570,1,1,0,0,0,4,0,0,6.391917113392602,0.0,1,0,0
1,2.0,79,3,1,0,0,0,2,0,1,6.257667587882639,2.0,1,0,1
1,1.8,78,3,1,0,0,0,1,0,1,6.045005314036012,1.8,1,0,1
2,3.1,119,3,0,1,0,0,1,0,2,6.1224928095143865,6.2,1,1,1
2,3.6,415,1,1,1,0,0,4,0,1,4.290459441148391,7.2,0,0,0
2,2.9,134,3,1,0,0,0,5,0,1,6.2766434893416445,5.8,1,0,1
1,1.3,190,3,0,0,0,0,4,0,1,6.210600077024653,1.3,1,1,1
0,0.1,561,1,0,0,0,0,1,0,0,4.653960350157523,0.0,0,1,0
2,3.9,561,1,0,0,0,0,2,0,1,6.135564891081739,7.8,1,1,0
2,6.5,362,1,1,0,0,0,5,0,2,5.638354669333745,13.0,1,0,0
2,2.9,120,3,1,0,0,0,4,0,1,5.918893854273146,5.8,1,0,1
1,1.9,787,3,0,0,0,0,3,0,1,6.38856140554563,1.9,1,1,1
0,0.0,190,3,0,1,0,0,1,0,1,5.4638318050256105,0.0,1,1,1
2,3.7,415,1,1,1,0,0,5,0,1,5.720311776607412,7.4,1,0,0
2,4.7,119,3,1,0,0,0,2,0,1,5.926926025970411,9.4,1,0,1
3,5.6,563,1,1,1,0,0,5,0,2,3.091042453358316,16.799999999999997,0,0,0
2,3.8,176,2,0,0,0,0,3,0,1,4.499809670330265,7.6,0,1,1
2,3.7,456,1,1,1,0,0,1,0,1,5.327876168789581,7.4,1,0,0
0,0.0,476,3,0,1,0,0,1,1,1,5.247024072160486,0.0,1,1,1
2,3.7,22,3,0,1,0,0,1,0,2,5.666426688112432,7.4,1,1,1
2,4.4,79,3,0,0,0,0,4,0,2,5.4510384535657,8.8,1,1,1
1,1.8,400,3,1,0,0,0,4,0,1,6.386879319362645,1.8,1,0,1
3,5.8,415,1,0,0,0,0,5,0,2,4.477336814478207,17.4,0,1,0
4,6.6,407,1,0,1,0,0,3,0,2,4.584967478670572,26.4,0,1,0
0,0.4,284,1,1,1,0,0,1,0,0,2.302585092994046,0.0,0,0,0
2,3.4,369,1,1,1,0,0,3,0,1,4.5217885770490405,6.8,0,0,0
1,3.1,284,1,0,1,0,0,1,0,1,4.204692619390966,3.1,0,1,0
3,5.8,400,3,0,1,0,0,2,0,2,6.104793232414985,17.4,1,1,1
4,8.0,74,2,1,1,0,0,2,0,2,5.14166355650266,32.0,0,0,1
4,8.3,78,3,1,1,0,0,3,0,2,3.332204510175204,33.2,0,0,1
0,0.0,176,2,1,1,0,0,1,0,0,4.77912349311153,0.0,0,0,1
2,3.5,176,2,0,0,0,0,1,0,2,4.653960350157523,7.0,0,1,1
2,4.5,120,3,0,1,0,0,4,0,2,5.955837369464831,9.0,1,1,1
1,2.4,456,1,0,1,0,0,4,0,1,6.522092798170152,2.4,1,1,0
1,1.7,377,1,1,1,0,0,1,0,0,5.762051382780177,1.7,1,0,0
4,6.7,754,2,1,0,0,0,3,0,2,6.137727054086234,26.8,1,0,1
2,3.4,327,3,1,0,0,0,2,0,2,4.204692619390966,6.8,0,0,1
1,2.1,120,3,0,1,0,0,4,0,1,5.857933154483459,2.1,1,1,1
2,2.5,754,2,1,1,0,0,1,0,1,6.4425401664681985,5.0,1,0,1
4,8.1,134,3,1,0,0,0,5,0,3,5.204006687076795,32.4,1,0,1
0,0.1,248,2,0,1,0,0,1,0,0,5.560681631015528,0.0,1,1,1
4,6.4,674,2,1,0,0,0,4,1,2,6.12029741895095,25.6,1,0,1
1,3.0,330,3,0,1,0,0,1,0,2,6.234410725718371,3.0,1,1,1
2,4.3,407,1,1,0,0,0,2,0,1,6.2166061010848646,8.6,1,0,0
0,0.0,369,1,1,1,0,0,3,0,0,6.448889394146858,0.0,1,0,0
2,3.4,415,1,1,0,0,0,1,1,1,6.182084906716632,6.8,1,0,0
4,8.2,200,1,1,0,0,0,3,0,2,2.995732273553991,32.8,0,0,0
2,4.5,176,2,1,1,0,0,3,0,2,5.62040086571715,9.0,1,0,1
4,7.6,74,2,1,0,0,0,5,0,2,6.4967749901858625,30.4,1,0,1
1,2.7,377,1,0,0,0,0,2,0,1,5.0238805208462765,2.7,0,1,0
2,2.6,476,3,1,1,0,0,4,0,1,5.8998973535824915,5.2,1,0,1
3,5.2,74,2,0,0,0,0,2,0,2,5.902633333401366,15.600000000000001,1,1,1
2,2.3,120,3,1,1,0,0,5,0,1,6.008813185442595,4.6,1,0,1
1,1.3,369,1,0,0,0,0,5,0,0,6.453624998892692,1.3,1,1,0
2,5.6,0,0,0,0,0,0,2,0,1,0.0,11.2,0,1,0
2,4.2,119,3,0,0,0,0,5,0,2,5.181783550292085,8.4,0,1,1
2,3.5,377,1,1,0,0,0,2,0,1,5.170483995038151,7.0,0,0,0
1,3.1,120,3,1,1,0,0,2,1,1,4.248495242049359,3.1,0,0,1
2,3.2,287,3,0,0,0,0,5,0,1,6.541029999189903,6.4,1,1,1
1,1.4,89,3,0,1,0,0,3,0,1,6.018593214496234,1.4,1,1,1
2,4.0,400,3,1,1,0,0,4,1,2,6.29156913955832,8.0,1,0,1
1,2.2,570,1,0,0,0,0,5,0,1,6.54965074223381,2.2,1,1,0
2,3.5,787,3,1,0,0,0,5,0,1,4.897839799950911,7.0,0,0,1
3,6.5,176,2,0,0,0,0,3,0,2,5.5909869805108565,19.5,1,1,1
2,5.6,74,2,1,1,0,0,5,0,2,6.124683390894205,11.2,1,0,1
2,3.9,459,1,0,1,0,0,4,0,1,5.645446897643238,7.8,1,1,0
3,6.0,22,3,0,0,0,0,2,0,2,4.983606621708336,18.0,0,1,1
3,4.9,400,3,0,0,0,0,3,0,2,2.9444389791664403,14.700000000000001,0,1,1
1,2.2,563,1,1,1,0,0,4,0,1,4.700480365792417,2.2,0,0,0
0,0.9,400,3,1,1,0,0,3,0,1,6.553933404025811,0.0,1,0,1
2,4.3,0,0,0,1,0,0,1,0,1,6.398594934535208,8.6,1,1,0
1,0.8,287,3,1,1,0,0,4,0,1,6.343880434126331,0.8,1,0,1
3,6.0,400,3,0,1,0,0,5,0,2,6.161207321695077,18.0,1,1,1
1,3.0,459,1,0,1,0,0,4,0,1,6.499787040655854,3.0,1,1,0
3,5.0,134,3,1,1,0,0,4,0,2,4.290459441148391,15.0,0,0,1
4,7.8,407,1,1,0,0,0,1,0,2,3.8501476017100584,31.2,0,0,0
2,3.7,94,3,0,0,0,0,4,0,2,6.230481447578482,7.4,1,1,1
3,5.4,134,3,0,1,0,0,3,0,2,6.558197802812269,16.200000000000003,1,1,1
3,6.2,248,2,0,0,0,0,4,0,2,6.052089168924417,18.6,1,1,1
4,8.4,407,1,0,1,0,0,4,0,2,6.559615237493242,33.6,1,1,0
1,2.3,407,1,0,1,0,0,4,1,1,5.680172609017068,2.3,1,1,0
1,1.2,200,1,0,0,0,0,4,0,1,6.20050917404269,1.2,1,1,0
1,1.6,287,3,0,0,0,0,5,0,1,6.159095388491933,1.6,1,1,1
2,5.5,327,3,1,0,0,0,4,0,2,5.771441123130016,11.0,1,0,1
4,9.6,200,1,0,0,0,0,2,0,3,5.43372200355424,38.4,1,1,0
1,1.2,134,3,1,0,0,0,2,0,1,4.007333185232471,1.2,0,0,1
0,0.5,78,3,1,1,0,0,2,0,1,4.727387818712341,0.0,0,0,1
1,2.7,369,1,0,0,0,0,4,0,1,5.918893854273146,2.7,1,1,0
1,2.6,22,3,0,1,0,0,1,0,1,3.1780538303479458,2.6,0,1,1
1,1.7,571,1,0,0,0,0,2,1,1,5.84354441703136,1.7,1,1,0
0,1.0,400,3,1,0,0,0,3,0,0,3.4339872044851463,0.0,0,0,1
1,2.0,22,3,1,0,0,0,1,0,1,4.77912349311153,2.0,0,0,1
1,2.1,561,1,1,0,0,0,1,0,1,6.22455842927536,2.1,1,0,0
2,2.8,200,1,0,1,0,0,3,0,1,3.091042453358316,5.6,0,1,0
2,4.5,459,1,0,0,0,0,4,1,1,5.5053315359323625,9.0,1,1,0
1,1.8,74,2,0,0,0,0,2,0,1,4.9344739331306915,1.8,0,1,1
1,2.4,476,3,0,1,0,0,5,0,1,3.6888794541139363,2.4,0,1,1
0,0.2,362,1,0,1,0,0,3,0,0,5.0238805208462765,0.0,0,1,0
0,0.1,20,2,1,1,0,0,5,0,0,4.406719247264253,0.0,0,0,1
1,2.0,754,2,0,0,0,0,3,0,1,4.07753744390572,2.0,0,1,1
3,6.6,327,3,1,0,0,0,2,0,3,6.186208623900494,19.799999999999997,1,0,1
4,7.8,400,3,1,0,0,0,1,0,2,4.5217885770490405,31.2,0,0,1
4,6.8,89,3,1,0,0,0,4,0,3,6.530877627725885,27.2,1,0,1
2,4.5,415,1,1,1,0,0,3,0,1,5.87493073085203,9.0,1,0,0
2,3.4,400,3,0,0,0,0,5,0,2,5.697093486505405,6.8,1,1,1
1,0.9,0,0,0,0,0,0,5,0,1,6.461468176353717,0.9,1,1,0
3,6.2,176,2,1,1,0,0,2,0,2,5.726847747587197,18.6,1,0,1
3,5.9,330,3,0,0,0,0,2,0,2,6.566672429803241,17.700000000000003,1,1,1
3,4.3,369,1,1,1,0,0,1,0,1,5.961005339623274,12.899999999999999,1,0,0
2,3.7,456,1,1,0,0,0,1,0,1,6.249975242259483,7.4,1,0,0
3,6.9,248,2,0,0,0,0,3,0,3,6.56244409369372,20.700000000000003,1,1,1
3,5.6,476,3,1,1,0,0,1,1,2,6.269096283706261,16.799999999999997,1,0,1
1,1.9,407,1,0,0,0,0,5,0,1,6.068425588244111,1.9,1,1,0
4,8.8,134,3,1,0,0,0,5,0,3,6.1092475827643655,35.2,1,0,1
0,0.6,200,1,1,0,0,0,1,0,0,6.169610732491456,0.0,1,0,0
3,3.8,287,3,0,1,0,0,5,0,2,6.238324625039508,11.399999999999999,1,1,1
0,1.4,362,1,1,1,0,0,2,0,0,5.389071729816501,0.0,1,0,0
2,4.5,407,1,1,0,0,0,2,0,1,2.833213344056216,9.0,0,0,0
0,2.0,94,3,0,0,0,0,4,0,1,6.349138991379798,0.0,1,1,1
3,5.4,330,3,1,0,0,0,3,0,2,5.877735781779639,16.200000000000003,1,0,1
3,4.6,20,2,1,0,0,0,5,0,2,5.717027701406222,13.799999999999999,1,0,1
2,3.9,22,3,1,0,0,0,3,0,2,6.51471269087253,7.8,1,0,1
0,0.0,22,3,0,0,0,0,3,0,1,6.406879986069314,0.0,1,1,1
1,1.8,94,3,0,1,0,0,2,0,1,6.447305862541213,1.8,1,1,1
2,3.7,94,3,1,1,0,0,5,0,2,6.2166061010848646,7.4,1,0,1
2,4.8,200,1,0,1,0,0,3,0,2,6.511745329644728,9.6,1,1,0
3,7.0,200,1,0,0,0,0,5,0,2,5.521460917862246,21.0,1,1,0
1,2.9,78,3,1,1,0,0,4,0,1,6.298949246855942,2.9,1,0,1
3,5.9,908,2,1,1,0,0,4,0,2,4.219507705176107,17.700000000000003,0,0,1
2,2.3,119,3,0,0,0,0,1,0,1,5.955837369464831,4.6,1,1,1
1,1.9,476,3,0,1,0,0,4,0,1,5.3612921657094255,1.9,1,1,1
1,1.5,78,3,0,0,0,0,5,0,1,5.030437921392435,1.5,0,1,1
2,4.0,400,3,1,1,0,0,3,0,2,6.030685260261263,8.0,1,0,1
1,1.2,362,1,1,0,0,0,5,0,0,4.04305126783455,1.2,0,0,0
2,3.0,190,3,1,1,0,0,4,0,1,4.532599493153256,6.0,0,0,1
2,5.0,571,1,1,1,0,0,3,0,1,5.755742213586912,10.0,1,0,0
2,3.2,20,2,0,1,0,0,3,0,2,6.133398042996649,6.4,1,1,1
3,6.0,22,3,1,0,0,0,1,1,2,6.054439346269371,18.0,1,0,1
1,2.8,754,2,0,0,0,0,1,0,1,3.713572066704308,2.8,0,1,1
4,8.7,369,1,1,0,0,0,1,1,2,6.208590026096629,34.8,1,0,0
3,6.6,74,2,0,0,0,0,5,0,2,3.7612001156935624,19.799999999999997,0,1,1
4,8.2,570,1,1,1,0,0,1,0,2,6.39024066706535,32.8,1,0,0
3,6.6,563,1,1,1,0,0,4,0,1,3.367295829986474,19.799999999999997,0,0,0
2,4.3,79,3,0,1,0,0,2,0,2,5.934894195619588,8.6,1,1,1
1,0.5,330,3,1,0,0,0,4,0,1,6.373319789577012,0.5,1,0,1
3,5.6,200,1,1,1,0,0,5,1,2,6.326149473155099,16.799999999999997,1,0,0
1,1.5,327,3,0,0,0,0,3,0,1,4.875197323201151,1.5,0,1,1
4,9.3,571,1,0,1,0,0,1,0,3,6.54534966033442,37.2,1,1,0
2,4.1,456,1,1,0,0,0,4,0,1,5.537334267018537,8.2,1,0,0
3,6.9,459,1,0,0,0,0,1,0,2,6.311734809152915,20.700000000000003,1,1,0
0,0.0,89,3,0,0,0,0,2,0,1,6.111467339502679,0.0,1,1,1
2,4.1,190,3,0,1,0,0,3,0,2,6.359573868672378,8.2,1,1,1
3,6.7,134,3,1,1,0,0,2,0,2,6.327936783729195,20.1,1,0,1
0,0.0,570,1,1,0,0,0,2,0,0,6.530877627725885,0.0,1,0,0
2,3.8,400,3,0,1,0,0,3,0,2,5.932245187448011,7.6,1,1,1
1,2.7,459,1,0,1,0,0,5,0,1,6.396929655216146,2.7,1,1,0
2,4.1,176,2,1,0,0,0,1,0,1,4.736198448394496,8.2,0,0,1
1,3.2,74,2,1,0,0,0,3,0,1,4.852030263919617,3.2,0,0,1
3,4.6,74,2,1,1,0,0,3,0,2,5.0106352940962555,13.799999999999999,0,0,1
1,2.6,407,1,1,1,0,0,1,0,1,4.406719247264253,2.6,0,0,0
1,2.7,20,2,1,1,0,0,4,0,1,6.400257445308821,2.7,1,0,1
2,3.8,89,3,1,0,0,0,2,0,1,5.8916442118257715,7.6,1,0,1
3,6.3,78,3,0,0,0,0,1,0,2,5.783825182329737,18.9,1,1,1
2,4.6,134,3,0,1,0,0,3,0,2,6.1463292576688975,9.2,1,1,1
1,1.3,377,1,0,1,0,0,1,0,1,5.572154032177765,1.3,1,1,0
1,1.4,476,3,0,0,0,0,4,0,1,6.0330862217988015,1.4,1,1,1
4,8.2,74,2,1,0,0,0,3,0,2,1.0986122886681098,32.8,0,0,1
3,5.1,284,1,0,0,0,0,5,0,2,6.456769655572163,15.299999999999999,1,1,0
2,3.8,456,1,0,1,0,0,5,0,1,3.367295829986474,7.6,0,1,0
4,7.8,284,1,1,0,0,0,2,0,2,4.07753744390572,31.2,0,0,0
0,0.3,0,0,0,0,0,0,5,0,0,4.605170185988092,0.0,0,1,0
1,2.0,22,3,0,1,0,0,2,0,1,6.095824562432225,2.0,1,1,1
4,7.6,22,3,1,1,0,0,3,0,3,6.320768294250582,30.4,1,0,1
4,9.0,248,2,1,0,0,0,3,0,2,6.398594934535208,36.0,1,0,1
1,1.6,287,3,1,0,0,0,2,0,1,6.3473892096560105,1.6,1,0,1
2,3.8,369,1,0,1,0,0,4,0,1,6.045005314036012,7.6,1,1,0
2,3.4,89,3,1,1,0,0,4,0,1,5.3230099791384085,6.8,1,0,1
1,2.4,563,1,0,1,0,0,5,0,1,6.300785794663244,2.4,1,1,0
3,6.3,78,3,1,1,0,0,2,0,2,4.897839799950911,18.9,0,0,1
1,2.5,369,1,0,1,0,0,1,0,1,6.556778356158042,2.5,1,1,0
0,1.7,362,1,1,0,0,0,2,0,0,6.536691597591305,0.0,1,0,0
0,0.0,89,3,0,1,0,0,4,1,1,5.820082930352362,0.0,1,1,1
1,1.2,570,1,0,1,0,0,1,0,1,4.762173934797756,1.2,0,1,0
2,3.4,674,2,0,1,0,0,2,0,1,5.455321115357702,6.8,1,1,1
0,0.0,248,2,1,1,0,0,5,0,0,6.4457198193855785,0.0,1,0,1
4,8.1,284,1,0,0,0,0,1,0,2,2.3978952727983707,32.4,0,1,0
3,7.2,754,2,1,1,0,0,2,0,2,6.135564891081739,21.6,1,0,1
1,2.4,908,2,0,0,0,0,2,0,1,6.376726947898627,2.4,1,1,1
1,3.7,467,1,0,0,0,0,4,0,1,5.752572638825633,3.7,1,1,0
2,3.7,200,1,1,1,0,0,5,0,1,4.1588830833596715,7.4,0,0,0
2,2.7,134,3,1,1,0,0,2,0,1,4.68213122712422,5.4,0,0,1
0,0.0,134,3,0,1,0,0,4,0,1,5.062595033026967,0.0,0,1,1
2,3.4,120,3,1,0,0,0,1,0,1,6.0473721790462776,6.8,1,0,1
1,2.4,0,0,1,1,0,0,3,0,1,6.52795791762255,2.4,1,0,0
2,3.9,134,3,0,1,0,0,2,0,2,5.616771097666572,7.8,1,1,1
1,1.8,89,3,0,0,0,0,1,0,1,3.8918202981106265,1.8,0,1,1
1,1.1,754,2,0,1,0,0,5,1,1,6.386879319362645,1.1,1,1,1
2,4.0,459,1,1,1,0,0,5,1,1,6.354370040797351,8.0,1,0,0
1,2.0,248,2,1,0,0,0,4,0,1,6.490723534502507,2.0,1,0,1
3,5.0,20,2,0,0,0,0,4,0,2,6.220590170099739,15.0,1,1,1
2,4.3,119,3,0,0,0,0,1,0,1,3.8066624897703196,8.6,0,1,1
4,8.3,570,1,0,0,0,0,5,0,3,6.272877006546167,33.2,1,1,0
2,3.4,284,1,1,0,0,0,4,0,1,6.42648845745769,6.8,1,0,0
3,6.3,563,1,0,0,0,0,4,0,2,6.1675164908883415,18.9,1,1,0
0,0.0,570,1,1,1,0,0,3,0,0,6.263398262591624,0.0,1,0,0
2,3.4,330,3,0,1,0,0,3,0,1,4.454347296253507,6.8,0,1,1
4,7.2,459,1,1,1,0,0,4,0,2,6.131226489483141,28.8,1,0,0
2,4.1,674,2,0,0,0,0,5,0,2,6.535241271013659,8.2,1,1,1
0,1.9,327,3,0,1,0,0,3,0,1,4.605170185988092,0.0,0,1,1
2,2.6,415,1,0,1,0,0,1,1,1,6.492239835020471,5.2,1,1,0
3,5.1,176,2,1,0,0,0,1,0,1,5.84354441703136,15.299999999999999,1,0,1
3,4.0,287,3,1,1,0,0,3,0,2,5.942799375126701,12.0,1,0,1
2,5.2,467,1,0,1,0,0,4,0,1,6.54534966033442,10.4,1,1,0
3,6.1,74,2,1,1,0,0,2,0,2,5.768320995793772,18.299999999999997,1,0,1
3,4.8,415,1,1,1,0,0,1,0,2,6.131226489483141,14.399999999999999,1,0,0
0,0.0,467,1,1,1,0,0,1,0,0,6.440946540632921,0.0,1,0,0
1,2.1,284,1,1,0,0,0,1,0,1,6.336825731146441,2.1,1,0,0
3,5.5,190,3,1,0,0,0,5,0,2,4.356708826689592,16.5,0,0,1
2,2.6,570,1,0,1,0,0,1,0,1,4.174387269895637,5.2,0,1,0
2,5.1,908,2,0,0,0,0,2,0,2,6.408528791059498,10.2,1,1,1
3,5.3,284,1,0,0,0,0,4,0,2,6.499787040655854,15.899999999999999,1,1,0
1,1.0,476,3,0,0,0,0,3,0,1,5.44673737166631,1.0,1,1,1
0,0.0,74,2,0,1,0,0,4,0,1,5.54907608489522,0.0,1,1,1
3,6.2,369,1,0,1,0,0,2,0,2,4.8283137373023015,18.6,0,1,0
3,5.6,456,1,0,1,0,0,5,0,2,6.363028103540465,16.799999999999997,1,1,0
1,2.6,400,3,1,0,0,0,4,0,1,6.192362489474872,2.6,1,0,1
1,2.1,561,1,1,0,0,0,2,0,0,5.099866427824199,2.1,0,0,0
4,8.8,190,3,0,1,0,0,4,0,3,6.593044534142437,35.2,1,1,1
2,6.4,119,3,1,1,0,0,5,0,2,6.333279628139691,12.8,1,0,1
1,1.5,327,3,0,1,0,0,2,0,1,5.0238805208462765,1.5,0,1,1
1,1.3,563,1,0,0,0,0,5,0,1,6.35088571671474,1.3,1,1,0
0,0.0,22,3,1,1,0,0,4,0,1,5.869296913133774,0.0,1,0,1
3,5.8,563,1,0,0,0,0,3,1,2,5.14166355650266,17.4,0,1,0
0,0.0,400,3,1,0,0,0,4,0,0,3.7612001156935624,0.0,0,0,1
0,0.2,369,1,0,0,0,0,3,0,0,6.118097198041348,0.0,1,1,0
3,4.5,89,3,0,0,0,0,5,0,2,4.762173934797756,13.5,0,1,1
4,8.1,284,1,0,0,0,0,1,0,2,5.796057750765372,32.4,1,1,0
3,4.9,563,1,0,1,0,0,4,0,2,6.542471960506805,14.700000000000001,1,1,0
2,4.5,476,3,0,0,0,0,1,0,2,5.8888779583328805,9.0,1,1,1
1,1.1,377,1,0,0,0,0,4,1,1,6.398594934535208,1.1,1,1,0
2,3.9,94,3,1,1,0,0,5,0,2,6.093569770045136,7.8,1,0,1
2,3.4,362,1,0,0,0,0,1,0,1,5.017279836814924,6.8,0,1,0
2,3.3,362,1,1,1,0,0,2,0,1,6.385194398997726,6.6,1,0,0
4,8.7,330,3,1,0,0,0,4,0,3,5.945420608606575,34.8,1,0,1
0,0.0,787,3,1,0,0,0,1,0,1,6.345636360828596,0.0,1,0,1
2,3.2,248,2,1,0,0,0,3,0,1,5.717027701406222,6.4,1,0,1
1,1.7,0,0,0,1,0,0,4,0,1,5.817111159963204,1.7,1,1,0
1,1.4,190,3,0,1,0,0,3,0,1,6.298949246855942,1.4,1,1,1
3,6.6,787,3,0,1,0,0,2,0,2,6.586171654854675,19.799999999999997,1,1,1
2,2.7,415,1,1,0,0,0,3,0,1,6.343880434126331,5.4,1,0,0
3,4.9,377,1,1,1,0,0,1,0,1,5.44673737166631,14.700000000000001,1,0,0
2,5.0,330,3,0,0,0,0,2,0,2,6.440946540632921,10.0,1,1,1
0,1.1,787,3,1,1,0,0,1,0,1,6.139884552226255,0.0,1,0,1
4,7.9,570,1,1,0,0,0,1,0,2,4.189654742026425,31.6,0,0,0
1,2.6,94,3,1,0,0,0,1,0,1,5.220355825078324,2.6,1,0,1
2,4.3,94,3,1,0,0,0,4,0,2,5.799092654460526,8.6,1,0,1
2,3.2,327,3,0,0,0,0,2,0,1,5.497168225293202,6.4,1,1,1
2,3.9,284,1,0,0,0,0,3,0,1,4.852030263919617,7.8,0,1,0
3,6.1,78,3,0,0,0,0,2,0,2,6.565264970035361,18.299999999999997,1,1,1
1,2.2,571,1,1,0,0,0,2,0,1,5.752572638825633,2.2,1,0,0
2,4.8,563,1,0,0,0,0,5,1,1,6.329720905522696,9.6,1,1,0
2,4.7,89,3,1,0,0,0,3,1,2,5.820082930352362,9.4,1,0,1
3,6.2,561,1,1,0,0,0,1,0,2,6.030685260261263,18.6,1,0,0
2,4.1,79,3,1,0,0,0,5,1,2,5.560681631015528,8.2,1,0,1
0,0.0,330,3,1,1,0,0,2,0,1,6.529418838262226,0.0,1,0,1
1,1.8,456,1,0,0,0,0,2,0,1,5.811140992976701,1.8,1,1,0
0,2.1,362,1,0,1,0,0,3,0,1,6.326149473155099,0.0,1,1,0
3,6.1,190,3,1,0,0,0,4,0,2,6.505784060128229,18.299999999999997,1,0,1
3,5.4,377,1,1,0,0,0,1,0,2,5.14166355650266,16.200000000000003,0,0,0
0,0.8,407,1,0,0,0,0,1,0,0,6.56244409369372,0.0,1,1,0
3,6.6,754,2,1,1,0,0,5,0,2,6.352629396319567,19.799999999999997,1,0,1
0,0.2,284,1,0,0,0,0,3,0,1,6.53813982376767,0.0,1,1,0
0,0.8,94,3,0,0,0,0,4,0,1,3.044522437723423,0.0,0,1,1
3,6.2,330,3,1,1,0,0,1,0,2,4.454347296253507,18.6,0,0,1
1,1.9,377,1,1,0,0,0,2,0,1,4.672828834461906,1.9,0,0,0
2,4.7,362,1,1,0,0,0,4,0,1,5.075173815233827,9.4,0,0,0
2,3.3,400,3,0,0,0,0,5,0,1,4.418840607796598,6.6,0,1,1
3,5.4,119,3,0,0,0,0,2,0,2,4.110873864173311,16.200000000000003,0,1,1
2,4.0,369,1,1,1,0,0,2,0,1,4.5217885770490405,8.0,0,0,0
4,8.7,467,1,0,1,0,0,4,0,3,5.605802066295998,34.8,1,1,0
3,5.6,190,3,0,1,0,0,4,0,2,4.836281906951478,16.799999999999997,0,1,1
0,0.0,330,3,1,1,0,0,2,0,0,6.566672429803241,0.0,1,0,1
2,4.0,407,1,1,0,0,0,4,0,1,5.493061443340548,8.0,1,0,0
2,3.9,407,1,1,0,0,0,5,0,1,4.6443908991413725,7.8,0,0,0
2,4.0,330,3,0,0,0,0,3,0,2,5.043425116919247,8.0,0,1,1
1,1.6,22,3,1,0,0,0,1,0,1,5.147494476813453,1.6,0,0,1
2,3.4,200,1,1,0,0,0,4,0,1,6.5638555265321274,6.8,1,0,0
2,4.9,200,1,1,1,0,0,1,0,1,4.859812404361672,9.8,0,0,0
2,2.3,284,1,1,1,0,0,5,0,1,5.929589143389895,4.6,1,0,0
2,3.8,287,3,0,0,0,0,3,0,2,5.986452005284438,7.6,1,1,1
1,1.6,459,1,1,0,0,0,5,0,0,3.9889840465642745,1.6,0,0,0
1,2.3,248,2,1,1,0,0,5,0,1,5.54907608489522,2.3,1,0,1
1,0.8,415,1,0,0,0,0,3,0,1,4.0943445622221,0.8,0,1,0
2,3.6,200,1,0,1,0,0,1,0,1,4.852030263919617,7.2,0,1,0
1,1.9,20,2,0,1,0,0,1,0,1,6.20050917404269,1.9,1,1,1
3,6.9,369,1,0,0,0,0,2,0,2,6.028278520230698,20.700000000000003,1,1,0
1,1.1,248,2,0,0,0,0,4,1,1,5.049856007249537,1.1,0,1,1
2,3.6,284,1,0,0,0,0,1,0,1,6.1224928095143865,7.2,1,1,0
3,6.7,89,3,1,1,0,0,4,0,2,6.493753839851686,20.1,1,0,1
1,1.0,563,1,0,1,0,0,1,0,1,6.431331081933479,1.0,1,1,0
1,1.9,400,3,1,1,0,0,1,0,1,4.844187086458591,1.9,0,0,1
4,7.7,0,0,0,0,0,0,5,0,2,5.846438775057725,30.8,1,1,0
3,5.4,327,3,1,0,0,0,3,0,2,5.976350909297934,16.200000000000003,1,0,1
0,0.4,79,3,1,1,0,0,1,0,1,6.20050917404269,0.0,1,0,1
3,5.5,89,3,1,0,0,0,4,0,2,4.59511985013459,16.5,0,0,1
2,4.0,22,3,1,1,0,0,3,0,1,6.492239835020471,8.0,1,0,1
2,3.1,330,3,0,1,0,0,3,0,1,4.6443908991413725,6.2,0,1,1
4,8.8,20,2,1,0,0,0,1,0,2,5.75890177387728,35.2,1,0,1
